"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RAB17",24.5494036017937,-0.230239189672722,0.435585112003155,-0.528574515813695,0.597100642606437,0.703986321906574
"ZBTB6",911.595469708212,0.0606789021223586,0.114797779205437,0.528572090351766,0.59710232553551,0.703986321906574
"C2orf80",0.238115957401257,-1.02050863586893,1.93175611828272,-0.52828026592515,0.597304826343101,0.704130728033508
"INGX",2.55331238539447,-0.240943744482938,0.456049649302318,-0.528327880202392,0.597271784038145,0.704130728033508
"OR4S2",0.731171198829732,-0.620475056942801,1.17467119003353,-0.528211692094953,0.597352415156357,0.704139662045327
"AHSP",1.54697621284848,-0.393238800466545,0.744814475862675,-0.527968793854442,0.597520995353757,0.70424403946094
"JAGN1",368.909291849799,0.0577851664101057,0.10944658258227,0.527975977383023,0.597516009413835,0.70424403946094
"DTD1",398.462216748823,-0.0622286355764788,0.117916455857237,-0.527734955431662,0.597683308134788,0.70438816981612
"ARHGAP1",1531.86799469317,-0.0563787826746437,0.10690850131974,-0.527355467326468,0.597946762435467,0.704632702402186
"PRMT1",1681.24991556391,-0.0583543688558847,0.110662002106765,-0.527320740136125,0.597970873934692,0.704632702402186
"GTPBP2",1042.7377639052,0.0583319177787305,0.110641276262823,0.527216602601055,0.598043180504894,0.704670724002787
"DPRX",1.12542027603478,0.521169137781699,0.988905829843273,0.527015942321117,0.598182517607039,0.704787716902074
"PTCHD3",3.88253786100444,0.210017867827833,0.398560060859112,0.526941579081283,0.598234158665958,0.704801376245963
"TGDS",307.014987087023,0.0553850652727037,0.105157020678866,0.526689182663721,0.598409448773676,0.70496069944226
"FCHO2",1727.06916983678,0.0799213632566116,0.151774975163617,0.526578002536022,0.598486671116862,0.705004479584046
"SULT1C2",33.1807237011616,-0.214989832505278,0.408586351563085,-0.526179672137394,0.598763376436137,0.705283224810894
"CNPY1",2.36618003759509,-0.413968143074771,0.787427530753901,-0.525722211767766,0.599081228701842,0.705610396461231
"LMTK2",1280.60363741348,0.0647922312125846,0.123338402511317,0.525320823793217,0.599360183759954,0.705891713443849
"NRXN3",110.856873818837,-0.160471910757262,0.305539570902015,-0.525208274278568,0.599438413546626,0.705903482852451
"PDZD7",3.18783741414874,-0.218514571401603,0.416066835976515,-0.525191033043395,0.599450397819756,0.705903482852451
"APIP",344.637930868052,-0.0584916644475761,0.111445602176978,-0.524844976427964,0.599690962520945,0.706092276002282
"DGKK",0.486938087891451,-0.795820395116027,1.51624649819717,-0.524862148774797,0.599679023962541,0.706092276002282
"MSL2",1916.13312776264,-0.0464137609467647,0.0884686332104745,-0.524635221122297,0.599836797281044,0.706197099542421
"SMTNL1",41.0444190656021,0.182434203026039,0.347757685283387,0.524601499108131,0.599860244392275,0.706197099542421
"MTG1",350.300972824178,0.058754528934595,0.112070231545569,0.524265258707037,0.600094056969656,0.706425104254781
"MIB2",346.182099139614,-0.0915481368478944,0.174664759290015,-0.524136278090803,0.60018375757839,0.706453052232916
"ZSCAN10",2.39575267131448,-0.32643791242772,0.622835613115322,-0.524115682459022,0.60019808153796,0.706453052232916
"TMEM42",108.607626994749,0.0838833771420966,0.16010600436997,0.523923993183045,0.600331406031504,0.706562724185677
"ADAM7",1.82828138925805,-0.419969090136445,0.802233593368672,-0.523499755692038,0.600626520997872,0.706815522771083
"PIGG",664.492708971908,-0.0537259718895542,0.102622732128366,-0.523528956745673,0.600606205586096,0.706815522771083
"FAM99A",0.830474227627851,0.586930657107421,1.1222567580345,0.52299142144206,0.600980223040126,0.707137189629148
"PLAG1",378.323194056519,0.14770684707555,0.282403950237195,0.523033926938662,0.600950643854727,0.707137189629148
"OR8H3",1.74128782747715,-0.52799230316208,1.00974039764289,-0.52289905840611,0.601044499896848,0.7071655404255
"CELF3",5.47653497710004,-0.246564785904822,0.471912081880536,-0.522480341936318,0.601335930056778,0.707461129291345
"PRKAR2A",788.283655476951,0.06300264077048,0.120642627624229,0.52222536935052,0.601513424344259,0.707622644053115
"AMELX",0.458254039061568,-0.689916385577462,1.32203977896479,-0.521857508794245,0.601769545079258,0.707876627488126
"MEPCE",844.521724502402,0.0589090991127586,0.112924982947162,0.52166577824787,0.60190305583233,0.707986357411655
"RGP1",220.544919148971,-0.0523169844191546,0.100355701136596,-0.521315518965333,0.602146991877947,0.708195830402077
"SEMA4F",184.573481283872,-0.075408618259148,0.144656458987978,-0.521294512438018,0.602161623168173,0.708195830402077
"SNORD116-29",0.441527534717142,-0.566024194238761,1.08692750373603,-0.520756161099245,0.602536645783184,0.708589537530121
"ADCY8",2.89053457469776,-0.332932428559808,0.63953173151373,-0.520587817858198,0.602653937481817,0.708680117983596
"RPRML",1.73616492435022,0.382145395362384,0.734357047661055,0.520380919035947,0.602798106528959,0.708802290158559
"EIF1B",323.552864036412,0.0519437175113446,0.0998419129551686,0.520259638200928,0.602882623373456,0.708854308441305
"LEAP2",12.579104739403,0.109410858488888,0.210470878760243,0.519838464748004,0.603176167473897,0.709138812908407
"OR4P4",2.06800821327616,-0.480024764802504,0.923485350710954,-0.519796837527474,0.603205183774013,0.709138812908407
"F5",262.770786603936,0.119790524773784,0.23051558752199,0.519663446891013,0.603298168093942,0.709153383668533
"NBPF6",1.91353851799227,0.595975970843349,1.14683169803785,0.519671693643471,0.603292419237605,0.709153383668533
"TMEM70",453.501347598901,-0.0682048505366941,0.131278517648935,-0.519543119149834,0.603382052023929,0.709204617215597
"ME1",612.22495789504,0.13365644806853,0.25741117656086,0.519233274383209,0.603598077860482,0.709401133470158
"PAAF1",205.063538030724,0.0658440374951909,0.126821261369825,0.519187688121018,0.603629863839742,0.709401133470158
"MEGF9",1256.31335513484,-0.0723334843462854,0.139337956244144,-0.519122615947838,0.603675238083312,0.709402649967308
"PCDHA5",7.80625409383557,-0.301997206740841,0.581804144615077,-0.519070222403868,0.6037117727462,0.709402649967308
"OR13J1",0.704213666787079,-0.421447063210081,0.812230595385782,-0.518876124101073,0.603847128539174,0.709514328692811
"GTF3C2",1291.18748913233,0.0336241796752217,0.0648427480336121,0.518549578709899,0.604074877983332,0.709734546874201
"ALDH1A1",2102.39676431656,0.187852822321509,0.362375436489415,0.518392814207747,0.604184227261805,0.709815635218993
"EIF2A",2584.7590057613,-0.0598171476942775,0.115482481603383,-0.517975946340638,0.604475051886792,0.710109901752596
"SERPINA7",2.9171099441544,-0.405562294424325,0.783100920414472,-0.517892756670077,0.60453309603164,0.710130687295476
"CCNH",1249.12139657487,0.0542732885171271,0.104931541676638,0.517225684955417,0.604998624112334,0.71058267390236
"ENSA",3308.99107171166,-0.0490585444756212,0.0948473078119082,-0.51723707933713,0.604990670987616,0.71058267390236
"SPDYE2",45.109204634193,-0.147305945650557,0.285196683758166,-0.516506516518494,0.605500688786474,0.711124899696574
"NDUFA5",1229.52010178063,-0.0667858193866927,0.12936059737369,-0.516276368095035,0.605661399028586,0.711245411970746
"STXBP6",122.25312883694,0.176229050891088,0.341367866031167,0.516243819138495,0.605684129166747,0.711245411970746
"CCDC33",3.56435969764128,-0.32223020096179,0.624332234403993,-0.516119756766045,0.605770770004374,0.71126162955703
"PSPN",1.46091494235161,-0.248060871371799,0.480637242568569,-0.516108302482219,0.605778769556812,0.71126162955703
"ZMYND10",7.38316665283522,-0.209324894665882,0.405675289280831,-0.515991237812308,0.605860529013455,0.7113101701206
"ITPRIP",1089.06006381709,0.0858259421834013,0.166353253628559,0.515925840410895,0.60590620554185,0.711316343895072
"NPY5R",7.45020573158008,-0.302676684538087,0.58681426308073,-0.515796400293779,0.60599661696821,0.711375030818005
"RBMXL3",2.31238988165593,-0.310364692636762,0.601807293822224,-0.515721055265981,0.606049246797163,0.711389361327504
"COX11",827.404398444871,-0.0684387845625843,0.132810712147598,-0.515310726491138,0.606335904563818,0.7116783769787
"NOC2L",1195.5226582331,0.0496480731984766,0.0964419171765739,0.514797659067444,0.606694421354646,0.712051691992025
"SP2",156.564119100452,-0.0824100829129307,0.160118721009032,-0.514681121567804,0.606775867616051,0.712099792889763
"SENP8",64.3216082578262,-0.0820991152086094,0.159641938414395,-0.514270347905061,0.60706298994702,0.712389248521544
"LANCL1",1778.67823760093,0.0630260440456728,0.122580383852712,0.514160929055359,0.607139481702341,0.712431506766202
"POLR3K",166.018297742718,0.0709303766310205,0.137992509272698,0.514016137577796,0.607240708119133,0.712502781664686
"C1orf210",90.9105325365389,-0.11242009929375,0.218800533480185,-0.51380176046934,0.607390596980497,0.71255789560294
"NLRP12",10.5041652550826,0.174196501438602,0.339084979072148,0.513725208103477,0.607444125105461,0.71255789560294
"SIAH3",11.4781429875405,0.218474311579098,0.425143060500176,0.513884223635371,0.607332938170243,0.71255789560294
"ZNF445",1063.339834408,-0.0540684685172761,0.1052494540673,-0.513717329903707,0.607449633941184,0.71255789560294
"BARHL1",2.49907036672179,0.2463615330584,0.479656020469831,0.513621267209541,0.607516807628663,0.712589196044844
"RBM25",3242.08251672213,0.0506904466501434,0.0987132298579836,0.513512188012392,0.607593087374815,0.712631172589762
"STXBP2",679.705375267851,0.0582579847509446,0.113468515997894,0.513428630299755,0.607651522681812,0.712652215625564
"GDI1",1202.48095900808,-0.0515615226664456,0.100445364123843,-0.513329043268471,0.607721171217778,0.712686405828059
"CCDC27",2.04167544588438,-0.354264438100414,0.690241855819228,-0.513246820826227,0.60777867810287,0.712706353673535
"GPR119",0.887004117257594,0.449020295553703,0.875295841148849,0.512992607121669,0.607956492091241,0.71286736653433
"WDR25",113.787442421379,0.0545740527604941,0.106512990709023,0.512369922177681,0.608392137347125,0.713330661237311
"PGM2",2823.00655321693,-0.0752462130825632,0.146903463980948,-0.512215376298559,0.608500282871916,0.713409931267927
"GIF",1.93024148139712,-0.317550732111274,0.620638900549012,-0.511651351261373,0.608895039481132,0.713740957966357
"HIRIP3",285.679511401567,-0.0574204541965821,0.112231874258136,-0.511623409803472,0.608914598446637,0.713740957966357
"TMPRSS13",328.179973026774,0.113129679001701,0.221074852048873,0.511725680027558,0.608843010852478,0.713740957966357
"VPS35",3725.64624441228,0.0570205198642077,0.111459593546999,0.511580188386065,0.608944853904475,0.713740957966357
"GIN1",264.468611915508,0.0590778864763711,0.115507994576936,0.51146145072254,0.609027974991452,0.713790845223399
"C3orf30",11.198886429312,-0.263763795385337,0.515993390015616,-0.511176694293225,0.609227336385618,0.713976952324066
"YIPF3",949.945980985851,0.0418658609902923,0.0819176143803141,0.511072756537125,0.609300111686606,0.714014693406084
"MYL10",0.424136398520997,0.821860272668681,1.60942177792973,0.510655618023184,0.609592223270951,0.714309443860808
"OR51D1",2.24505947684528,-0.387535558046636,0.759400458654155,-0.510317782443067,0.609828846620858,0.714491569914152
"PNMA1",322.690411977847,-0.0656722393210469,0.128683802958646,-0.51033803642057,0.609814659386748,0.714491569914152
"CTSW",145.625763850416,-0.163155573475945,0.319915682834752,-0.509995546420963,0.610054581903717,0.714708466710392
"PDIA6",5077.2387403808,-0.049928081793285,0.0979388006890247,-0.509788576560342,0.610199589607514,0.714830764661029
"COLEC10",8.94837924894482,0.208035280146256,0.408223379697532,0.509611380662218,0.610323749166185,0.714897425081628
"EPS8L3",1.85227794973841,-0.388604275232277,0.762680585958017,-0.509524278429277,0.610384785021328,0.714897425081628
"OSBPL9",2050.06931923563,-0.0489136176919036,0.0959953273770768,-0.509541651957363,0.6103726105116,0.714897425081628
"SFTPA1",6.29400580553269,-0.240842285752413,0.472725957563355,-0.509475483415009,0.610418978731838,0.714897425081628
"RBM14",1204.27374700767,-0.0606341521333934,0.119125689427583,-0.508993084738898,0.610757071311791,0.715207830593966
"SERPINF1",2059.07716395947,0.0936103243349521,0.183917003573843,0.508981347651019,0.610765298369039,0.715207830593966
"KRTAP12-3",0.381632130593505,-0.89778241566948,1.76415524347748,-0.508902160957094,0.61082080519876,0.715225239567065
"FLCN",572.125160491803,-0.0553941944372946,0.1088695838978,-0.508812401536272,0.610883725808572,0.715251326625312
"TPRA1",406.558625662901,-0.0474974267262166,0.0933828342916921,-0.508631239204551,0.611010727853833,0.715352434772459
"C22orf42",0.172678972365893,1.45185069147208,2.85481389009969,0.508562290700281,0.611059066589677,0.715361439028253
"PCGF3",1938.38094831188,0.0573174341636601,0.112791810108648,0.508170177501792,0.611334003347145,0.715635700738753
"RPS4Y2",0.278657024694277,-0.966484491586714,1.90259273817875,-0.507982855286138,0.611465366807178,0.715741868336517
"IL3",0.468207619924969,-0.562442299511751,1.10750622937737,-0.507845720947276,0.611561542937925,0.715806836536615
"KIF17",17.4021134204224,0.143741066961675,0.283402077434621,0.507198353176629,0.612015650405542,0.716290711677005
"PBRM1",3653.85742367657,0.04649805003041,0.0917022506909391,0.50705462167031,0.61211649362511,0.71632046584358
"RANBP3",868.539040769872,-0.0484137831252166,0.0954820159498231,-0.507046092854372,0.612122477744281,0.71632046584358
"KDM2A",3639.9135067449,0.044820049193941,0.0884198799647402,0.506900136166372,0.612224890133877,0.716392675629396
"SNORA14B",32.3438408434262,0.160205287399321,0.316183275424563,0.506684887694332,0.612375935822633,0.716521780103884
"TH",1.02292724934792,0.462405385579702,0.91342035961592,0.506235032656965,0.612691664486834,0.716843544961029
"CYP1A2",5.23088768024006,-0.307004088561707,0.606964474674151,-0.505802400917323,0.612995372893048,0.71715120438375
"MTNR1A",3.16453092829614,0.248828566623759,0.492142422397636,0.505602759078373,0.613135544306056,0.717267511582178
"C8orf34",19.0203003969991,0.209977485210475,0.415504132315908,0.505355949266058,0.613308852591624,0.71742256542107
"IL9",0.338645381576808,0.81094083229085,1.60580350603983,0.505006265860486,0.613554435071436,0.717662136303483
"OR52K2",1.57238869403552,-0.367618458686704,0.729261904265578,-0.504096616779843,0.61419348426884,0.718314136738923
"RWDD2B",307.627439696792,-0.0528971746949342,0.104930184134041,-0.504117810632658,0.614178591768044,0.718314136738923
"RBM27",2498.02062604382,0.036228835759636,0.0718990573957896,0.503884711035969,0.614342394987503,0.718425738266934
"TMEM110",221.548004895423,0.0531301963520685,0.10546009197169,0.503794329767235,0.614405912684351,0.718425738266934
"UBTFL1",3.17507574179551,-0.321991969509023,0.639143630644364,-0.503786557623051,0.614411374888098,0.718425738266934
"C4orf22",0.319528302434788,-0.735654556462302,1.46058059070831,-0.503672690943776,0.614491401975007,0.718471577422147
"DDX18",2481.77525145382,-0.0477091040700128,0.0948037963891796,-0.503240438538579,0.614795236757239,0.718731325341481
"RNF126P1",2.05429369143516,-0.310055844467541,0.61611437926894,-0.503243967192329,0.614792756161585,0.718731325341481
"CD300LG",12.8220971352209,0.230428248410386,0.45801023661512,0.503107201518778,0.61488890379534,0.718793079899979
"PCDHA7",5.03940550276649,-0.27641821887352,0.549601840127579,-0.50294267357139,0.615004577351324,0.718880549734721
"DCAF4L2",9.16435628533229,-0.350906086835902,0.699285932444432,-0.501806300620506,0.61580378067951,0.719702147783512
"PRG4",53.1248482246443,-0.175496211897558,0.349747102476365,-0.501780316848851,0.615822060222424,0.719702147783512
"PRKAR1B",141.727810453181,0.0759843662199799,0.151433013609677,0.50176883104124,0.615830140546162,0.719702147783512
"ESRRA",784.74363940806,0.0812920999774925,0.162069833770594,0.501586865897325,0.615958160157567,0.719708382725602
"SH3BP1",746.338482739409,0.0913804882132427,0.182156436300112,0.50165939820369,0.615907129436179,0.719708382725602
"ZNF219",383.788387710855,-0.0900272633844501,0.1794747197025,-0.501615288959252,0.615938162649238,0.719708382725602
